"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,3.74682807922,1283329.01125,2.2859749794,1924651.8093,0.215801000595,1124681.4196
10,6.96487092972,1109955.99327,2.87251114845,1477560.6417,0.201547861099,1463454.83749
15,9.85738778114,918281.809845,3.60623693466,758582.456994,0.213135004044,1016622.3743
20,13.1691200733,940485.770036,4.17425012589,1027592.05423,0.204088926315,1457599.7253
25,16.5230278969,972659.331224,4.97422719002,784755.294605,0.213830947876,1324071.48146
30,19.2795391083,615306.190912,5.51487207413,706995.246461,0.205235004425,1174299.94945
35,22.1829640865,723918.694101,6.20767092705,690961.080009,0.210958957672,1312210.46902
40,25.2404720783,723400.519304,6.88373589516,577316.192469,0.216752052307,1237689.90286
45,28.6415719986,564864.682295,7.54330396652,567548.719627,0.208774089813,1241867.53736
50,31.9710829258,525067.155929,8.24983000755,532596.571139,0.206653833389,1322795.46887
55,35.1339600086,555062.322788,9.12662410736,549664.413786,0.20824098587,1003618.13701
60,37.9110341072,549768.330753,9.41878390312,478923.892262,0.204744100571,1095431.53285
65,40.4985039234,538901.182383,10.071693182,445808.664611,0.204626083374,1100704.3424
70,43.5898399353,594190.492789,10.7010791302,474678.346959,0.20977807045,1225577.44184
75,46.5076239109,475191.354367,11.3846521378,395034.018477,0.207707881927,914251.929361
80,50.7201159,633153.674702,12.0265929699,379520.881464,0.205033063889,938131.377613
85,52.3085479736,540788.380447,12.7374260426,441139.302264,0.207075119019,774923.781735
90,55.5929319859,508148.18445,13.4549560547,388168.058311,0.208954811096,770613.322254
95,59.1974411011,477201.545035,13.9526209831,398039.500039,0.201335906982,689791.819642
100,61.0246231556,445687.763645,14.5262379646,418723.72041,0.20148897171,569635.986906
