"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.00788593292236,572.576818789,0.00494289398193,1038.12571107,0.000369071960449,1328.83721373
10,0.0151128768921,646.962907705,0.00647497177124,731.281249104,0.00039005279541,1198.55497543
15,0.0223290920258,553.977961943,0.00816607475281,467.308404931,0.000411033630371,785.501509485
20,0.031466960907,561.413059906,0.00970005989075,423.238685768,0.000457048416138,726.085618458
25,0.0362820625305,440.469478412,0.0111441612244,431.547435498,0.000478029251099,519.666353161
30,0.04336810112,474.499324837,0.01265001297,404.952809028,0.000481843948364,519.666353161
35,0.0502769947052,478.771735992,0.0141479969025,434.822665905,0.000515937805176,440.546426051
40,0.0571391582489,517.998222592,0.0154690742493,474.850235591,0.000550031661987,410.208317782
45,0.0634658336639,421.220072139,0.0168709754944,411.802869097,0.000725030899048,410.208317782
50,0.0709149837494,452.179482321,0.0181210041046,409.013009319,0.000597953796387,376.822174991
55,0.0761759281158,506.461341889,0.0197229385376,417.658074888,0.000608921051025,376.822174991
60,0.0830910205841,403.663072164,0.0211210250854,370.965874036,0.000594854354858,376.822174991
65,0.0896940231323,359.503545205,0.0223319530487,391.486242942,0.000706911087036,316.353104261
70,0.0975441932678,388.19063251,0.0236949920654,444.256994172,0.000706911087036,316.353104261
75,0.102217912674,335.177391438,0.0250070095062,425.62768412,0.000711917877197,316.353104261
80,0.109198093414,352.607770582,0.0263228416443,388.111348817,0.000718116760254,316.353104261
85,0.115010976791,295.388116065,0.0276801586151,274.23821037,0.000735998153687,316.353104261
90,0.121721982956,300.07478683,0.0289680957794,446.86841101,0.000843048095703,246.470762739
95,0.128374099731,330.750273926,0.0302379131317,522.010595678,0.000842094421387,246.470762739
100,0.132858991623,296.453860653,0.0314159393311,433.313713202,0.000818014144897,246.470762739
