"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.0104880332947,905.654233488,0.00482511520386,1540.7820353,0.000391960144043,2474.92562128
10,0.0153539180756,2580.420233,0.00640797615051,1256.20721598,0.000406980514526,1853.31239284
15,0.0223140716553,1892.14820795,0.00799489021301,1007.1453406,0.000425815582275,1690.76508353
20,0.0370519161224,1734.88336888,0.00957894325256,1231.55081552,0.000455141067505,1286.3758996
25,0.0367450714111,933.549590594,0.0110909938812,1278.5573765,0.000503063201904,1076.33256971
30,0.043713092804,1114.17602538,0.0124869346619,1118.56001892,0.000501871109009,1076.33256971
35,0.0507249832153,1309.3973121,0.0140190124512,1140.48173218,0.000540018081665,1017.65548978
40,0.0580959320068,936.18154406,0.0154428482056,1287.51493563,0.000524997711182,1017.65548978
45,0.0642869472504,989.769300313,0.0169780254364,1121.62951664,0.000730991363525,924.584248132
50,0.0710048675537,796.965479849,0.0182800292969,1212.72806738,0.000571966171265,924.584248132
55,0.0784220695496,1213.11455242,0.0196688175201,1209.98414984,0.000616073608398,729.716234971
60,0.0845649242401,880.451113538,0.0208990573883,1026.54861115,0.000617027282715,729.716234971
65,0.0909898281097,970.398282344,0.0221869945526,1132.06858746,0.000610113143921,729.716234971
70,0.0976469516754,822.864717478,0.0236430168152,1074.97237756,0.00071382522583,656.504593215
75,0.104507923126,955.719033882,0.0249049663544,1049.80063645,0.000699043273926,656.504593215
80,0.110751152039,803.733816384,0.0263478755951,1350.70931233,0.000854015350342,656.504593215
85,0.116545915604,667.97746486,0.0275750160217,1220.61276881,0.000714063644409,656.504593215
90,0.126148939133,814.333148716,0.0301530361176,1367.43238382,0.00074291229248,656.504593215
95,0.128614902496,630.802515608,0.0312480926514,1127.66451336,0.000924110412598,505.127005039
100,0.134478807449,785.217756777,0.0321729183197,1500.50444994,0.000931024551392,505.127005039
