"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.00787210464478,1766.7661533,0.00494599342346,2621.24139247,0.000413179397583,3189.76279065
10,0.0152561664581,1926.59070769,0.00664210319519,1685.78881809,0.000420808792114,1780.85367795
15,0.0223631858826,1940.275471,0.00825715065002,1512.83901216,0.000436782836914,1587.08854373
20,0.0294580459595,2280.9776755,0.00960111618042,1443.79675936,0.000462055206299,952.720724093
25,0.0368490219116,1488.3747497,0.0111320018768,1040.75994958,0.000484943389893,852.012597758
30,0.0432000160217,1375.52369393,0.0125980377197,847.673013897,0.000504016876221,852.095497798
35,0.0510308742523,1205.29024251,0.0141949653625,888.982018238,0.000530004501343,779.080999579
40,0.0574162006378,1129.33081941,0.0157170295715,1346.58036304,0.000564098358154,746.155280431
45,0.0651249885559,826.932456127,0.0170710086823,1517.46664535,0.000562191009521,746.155280431
50,0.0703339576721,1003.44721318,0.018434047699,1528.83345289,0.000598907470703,726.673579201
55,0.0773458480835,1104.46280806,0.0198130607605,1184.27884733,0.000585079193115,726.673579201
60,0.0837700366974,805.510683413,0.0211958885193,974.615003989,0.000679016113281,604.700735421
65,0.090784072876,1130.42765613,0.0226058959961,924.495477,0.00067400932312,604.700735421
70,0.0968770980835,1461.17787184,0.0239520072937,831.413623916,0.000668048858643,604.700735421
75,0.102957963943,1027.45511866,0.0253829956055,1245.34078315,0.00075101852417,464.357530138
80,0.109565973282,1377.94113991,0.0267939567566,1577.91336882,0.000748872756958,464.357530138
85,0.116127967834,904.961223683,0.0280301570892,872.725073641,0.000758171081543,464.357530138
90,0.121235847473,1134.71278329,0.0297482013702,911.24050702,0.000756025314331,464.357530138
95,0.127326965332,1052.99308758,0.0307450294495,919.544089312,0.000757932662964,464.357530138
100,0.133661985397,605.096657362,0.0321209430695,833.527092953,0.000770092010498,464.357530138
