"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.00795888900757,2113.78731374,0.00613212585449,2384.06259988,0.000423908233643,2041.36194969
10,0.0150849819183,2192.17814702,0.00655102729797,2245.73340196,0.000444889068604,1695.5446466
15,0.0222821235657,1584.83366212,0.00816202163696,1203.37490603,0.000441074371338,1627.58476125
20,0.0309710502625,1793.40630709,0.00959992408752,1022.51703844,0.000463962554932,1193.07219594
25,0.0362010002136,1877.1858048,0.0111300945282,790.30010799,0.000468969345093,1169.99805005
30,0.0432271957397,1829.9942979,0.0128118991852,839.007801117,0.000496864318848,1043.55197555
35,0.0501279830933,1357.39115896,0.0143599510193,860.461178824,0.000522136688232,910.32361281
40,0.0569078922272,1165.38252969,0.0154159069061,745.957776657,0.000529050827026,888.201379374
45,0.0635929107666,1100.20659661,0.0169179439545,1811.88050196,0.00055980682373,868.306257857
50,0.0702738761902,999.125208179,0.0182821750641,1080.08197775,0.00055980682373,868.306257857
55,0.0769991874695,910.770576385,0.0196750164032,1528.71422382,0.000720024108887,808.025268174
60,0.0833029747009,1258.08335711,0.0210797786713,1816.77784087,0.000602006912231,742.131462688
65,0.0906429290771,1155.70455577,0.0224390029907,948.521654215,0.000605821609497,718.362332843
70,0.0969851016998,863.564802494,0.0238349437714,846.141634219,0.000686883926392,700.954669098
75,0.103480100632,808.457439449,0.0251121520996,804.27388605,0.00067400932312,700.954669098
80,0.109490871429,1122.36541499,0.0264229774475,864.179600899,0.000685930252075,700.954669098
85,0.115355968475,1153.72488096,0.0277280807495,619.510576513,0.000746011734009,640.720137542
90,0.121901035309,820.558448188,0.0290579795837,545.730745803,0.000864028930664,640.720137542
95,0.127869844437,702.950396808,0.030277967453,632.685651312,0.000739097595215,640.720137542
100,0.134012937546,706.052224755,0.0326290130615,665.315660267,0.000741004943848,640.720137542
