"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.00905609130859,643.849799672,0.00483417510986,1341.18565009,0.000381946563721,559.495131716
10,0.0161249637604,602.675861473,0.00666999816895,877.909769271,0.000392198562622,753.729287071
15,0.0230660438538,421.196750033,0.00800514221191,675.055241748,0.000411987304688,685.77762867
20,0.03822016716,828.872013764,0.00940990447998,564.126119931,0.000439167022705,545.059682866
25,0.0363669395447,498.762446587,0.0110290050507,498.296603534,0.000463008880615,547.607467645
30,0.0435388088226,700.448133202,0.0124318599701,495.317970401,0.000478982925415,528.431407885
35,0.0504138469696,720.961596127,0.0139169692993,435.360872227,0.000502109527588,511.518637858
40,0.0571489334106,419.303162711,0.01531291008,358.25667239,0.000514984130859,502.468573002
45,0.0641701221466,359.369713519,0.0169179439545,346.568813035,0.000566959381104,463.174366132
50,0.0703361034393,405.745705035,0.0181078910828,409.380001372,0.000563859939575,463.174366132
55,0.0896921157837,346.090983078,0.0235760211945,335.820650672,0.000566959381104,463.174366132
60,0.0842537879944,411.466003563,0.0209929943085,524.744068904,0.000607967376709,298.608397664
65,0.0991690158844,259.974308732,0.0224678516388,456.321820941,0.000608921051025,298.608397664
70,0.0977621078491,345.472159992,0.023619890213,394.267682996,0.000609874725342,298.608397664
75,0.103070020676,332.744306737,0.0249528884888,676.460245863,0.000678062438965,269.564041327
80,0.110183000565,242.509992947,0.0262558460236,655.57045956,0.000671148300171,269.564041327
85,0.116208791733,423.723865017,0.0275230407715,701.903529077,0.000672101974487,269.564041327
90,0.122541904449,388.843077608,0.028834104538,843.392759655,0.000782012939453,236.718265964
95,0.128859996796,301.444815671,0.0300550460815,890.352531756,0.000770807266235,236.718265964
100,0.135530948639,307.604646686,0.0313999652863,909.697751145,0.000773191452026,236.718265964
