"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.00793600082397,4139.11494751,0.00492787361145,4324.60385224,0.000369071960449,2720.22746322
10,0.015026807785,3850.93619677,0.00727915763855,3076.74337083,0.000391006469727,3418.10557922
15,0.0224270820618,3832.14886435,0.00814604759216,4122.19040503,0.00042200088501,3174.29734004
20,0.0293200016022,2264.18210442,0.00961899757385,2234.15755087,0.000458002090454,2556.65764147
25,0.036484003067,2850.88484403,0.0112359523773,3476.08568331,0.000468015670776,2458.42413224
30,0.0427179336548,2316.99404735,0.0126330852509,1660.35555768,0.00049090385437,2466.48080161
35,0.0496120452881,1856.126304,0.0141508579254,1660.81809127,0.000504016876221,2458.55281544
40,0.0566840171814,1924.45018739,0.015594959259,1666.10409553,0.000664949417114,1979.41799083
45,0.0637669563293,2291.40602184,0.0171048641205,1829.83253582,0.000562906265259,1811.17854861
50,0.0703639984131,1890.96109873,0.0184659957886,1882.87486131,0.000560998916626,1811.17854861
55,0.0756027698517,1889.39555287,0.0236971378326,1814.39652583,0.000638008117676,1609.93052364
60,0.0823178291321,1495.27608169,0.0212128162384,1724.76998136,0.000610113143921,1609.93052364
65,0.0892391204834,1388.29598371,0.0226149559021,1712.60139081,0.000723838806152,1609.93052364
70,0.0960910320282,1487.87104235,0.0239789485931,1761.40896365,0.000797033309937,906.265685979
75,0.102087020874,1204.7088105,0.0253949165344,2008.66807556,0.000800132751465,906.265685979
80,0.108524084091,1288.58791745,0.0268318653107,2082.53935706,0.00079607963562,906.265685979
85,0.115391969681,1450.33664832,0.0280108451843,2222.98932416,0.000820875167847,906.265685979
90,0.121388912201,1255.52352133,0.0292689800262,2109.77986732,0.000859975814819,745.611470196
95,0.126806974411,1392.7388852,0.0305700302124,2039.85456956,0.000838994979858,745.611470196
100,0.13337802887,1079.93066866,0.0317990779877,1770.15281449,0.000826120376587,745.611470196
