"Quantidade de Pontos",Tempo Pips,Erro Pips,Tempo Volca,Erro Volca,Tempo Zigzag,Erro Zigzag
5,0.00799584388733,2951.71933723,0.0050630569458,3915.65389045,0.00040602684021,2808.40454573
10,0.0154130458832,2209.04918944,0.00658798217773,1810.47856669,0.000399827957153,2773.74514645
15,0.0224380493164,2125.80515289,0.00819802284241,1705.87051359,0.000411987304688,1774.60091965
20,0.0296521186829,989.037271657,0.00966000556946,925.529802409,0.000444889068604,1477.75705315
25,0.0366971492767,1317.16592647,0.0113501548767,955.658314066,0.000472068786621,1347.53177475
30,0.0452909469604,1341.66794872,0.013032913208,790.774549169,0.000484943389893,1292.77076797
35,0.050549030304,1892.67820727,0.0141899585724,877.786822923,0.000540971755981,906.650903338
40,0.0569729804993,1841.18635206,0.0157260894775,976.740728003,0.000539064407349,906.650903338
45,0.0660099983215,1340.24767033,0.01682305336,937.869499749,0.000546932220459,801.644270167
50,0.0714888572693,1318.30292843,0.0183491706848,1382.50402062,0.000601053237915,801.644270167
55,0.0778529644012,1206.76904075,0.0197339057922,1263.22943084,0.000565052032471,795.448821343
60,0.0833539962769,1081.49881592,0.0211200714111,1392.66167478,0.000602006912231,745.495955613
65,0.0917458534241,1508.14640176,0.0225219726562,1779.24855042,0.000603914260864,745.495955613
70,0.0979900360107,945.53972108,0.0236690044403,1344.66214913,0.000625848770142,696.717066756
75,0.104572057724,1079.38697249,0.0252959728241,2029.15817167,0.000782012939453,641.500753522
80,0.11054110527,859.74290533,0.0264019966125,961.230454282,0.000673055648804,641.500753522
85,0.116341114044,854.746452759,0.0276010036469,922.073772308,0.000671148300171,641.500753522
90,0.12238407135,910.206572562,0.0289890766144,896.280317867,0.000707149505615,569.319094684
95,0.128343820572,784.886501406,0.0303318500519,863.201847181,0.000794887542725,569.319094684
100,0.133826971054,779.50715698,0.0315308570862,855.971852972,0.000710964202881,569.319094684
