market/points,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
saida/LAME4.csv,529.54586126,1329.51295645,949.402318934,793.579930338,943.605035224,735.891322663,964.706969106,811.741964661,711.680132646,564.240639726,533.501314414,522.638828779,524.72550619,583.555744347,412.562960175,500.509770344,415.914899934,446.922887208,447.314681566,428.548377414
saida/BBAS3.csv,2080.87444831,2262.78835354,1655.61431448,1985.81339388,1960.19260021,1860.84846459,2583.35668074,1637.00993848,1906.48372229,1779.43279881,1739.45100879,1985.88525315,1396.30999497,1291.17098687,1178.13716364,1506.69620046,1403.05089514,1117.96284446,919.459603114,1039.24343021
saida/ITUB4.csv,333554.617284,193139.657906,103285.020457,162426.259881,110606.744599,117515.641248,127232.681958,87898.6706018,76680.3389217,188290.619309,74048.3619677,81521.7089056,168245.972892,60264.5468777,87381.9003209,68433.7350873,70354.6140509,82717.997702,88177.6283166,111326.882315
saida/USIM5.csv,1979.10455854,2411.00228878,2142.18771933,2180.77323845,2185.0974312,1964.68479641,1588.30296822,2175.55499361,1966.34330051,1947.90251032,1343.21330333,1235.95789898,1524.55533793,966.511615037,1030.54698176,1570.36697696,1207.09654618,1344.39224543,881.234105097,1240.90591972
saida/EMBR3.csv,1614.13741176,1191.95141318,1437.68507978,1130.89942592,834.481041294,737.935380957,731.097943959,897.929900928,806.965889664,912.044201214,810.307102118,584.482202969,664.495124452,675.782820562,711.102403351,658.481295615,710.536761785,663.739508221,634.314362341,569.053545153
saida/MRFG3.csv,2951.71933723,2209.04918944,2125.80515289,989.037271657,1317.16592647,1341.66794872,1892.67820727,1841.18635206,1340.24767033,1318.30292843,1206.76904075,1081.49881592,1508.14640176,945.53972108,1079.38697249,859.74290533,854.746452759,910.206572562,784.886501406,779.50715698
saida/CPLE6.csv,2798.13492071,3292.18755069,3623.55604971,2830.48007545,2684.04673732,2142.37472218,2170.28201365,2065.02000218,1797.38524166,1887.60703349,1927.43234679,2383.45260347,1785.36559244,1682.09684747,1741.37005346,1493.26500989,1226.29233658,1439.62418349,1261.78000238,1323.49889217
saida/SBSP3.csv,2887.37648106,2451.25995164,920.940980392,2010.50646628,1219.48804782,1015.3629634,864.553344105,903.454616488,912.923297978,953.725636705,776.855609123,830.150171674,764.164717516,774.136781668,677.504366613,792.498534091,785.934041233,696.701750488,768.978530631,668.922865147
saida/ESTC3.csv,2455.58333234,1029.54725811,1586.82521898,833.187938669,1059.20318306,812.64276217,839.262878199,928.733500091,541.760934334,606.5976651,698.950563033,490.282413589,373.723801819,541.030627859,433.171735105,468.600414231,423.025136422,350.958200407,472.589619491,364.554748972
saida/BRKM5.csv,1453.10784535,2304.78014491,1386.52383553,1794.24725304,1116.80131175,1379.38443039,1058.72834454,1262.3619423,957.055800308,1114.24234303,1059.63527045,843.984015446,1077.1486089,861.52419571,953.055053386,1053.50066531,817.053590986,727.607720061,705.006290935,721.711702114
saida/CCRO3.csv,1542.66969092,1470.7787531,987.724787304,991.727858151,1018.25533562,670.520263033,912.824216632,788.91283651,378.059256384,449.02796372,392.650799923,467.863826768,450.934812482,408.662744254,587.475751915,428.351878601,669.466364479,570.954171478,454.078259295,316.535564151
saida/LREN3.csv,61.1851916505,50.3985196694,46.6319030675,39.5054134127,59.2947749354,30.1759423812,27.7082015864,26.1594470421,26.1918323647,20.0699729293,39.7615035282,21.7788798953,25.5215083483,25.1876204731,24.1064745197,23.8178638254,17.4695726481,18.9032069771,23.2591860653,21.2429987988
saida/BRML3.csv,816.177424272,1137.62824647,912.81194013,884.572936019,1088.37426087,1173.95970457,562.146258746,729.988385706,667.956487852,564.873902835,864.386525458,531.318779827,599.395240046,567.424227815,634.251095664,608.632467468,508.740393645,509.702537139,578.059597529,462.211591631
saida/HYPE3.csv,2482.51939559,2857.99151375,2371.60203411,2663.06561744,2169.2756913,2397.09353492,2084.00591352,2191.5938197,1121.1960024,1817.36678336,1704.56523686,992.204085044,1072.44260389,983.601677985,1578.29195551,927.880591717,922.903642717,809.934430411,890.666585933,1536.44538023
saida/WEGE3.csv,643.849799672,602.675861473,421.196750033,828.872013764,498.762446587,700.448133202,720.961596127,419.303162711,359.369713519,405.745705035,346.090983078,411.466003563,259.974308732,345.472159992,332.744306737,242.509992947,423.723865017,388.843077608,301.444815671,307.604646686
saida/VALE3.csv,2058.26075271,4080.78226587,4019.05675933,3835.13330452,2431.1118166,3692.61985677,3807.35609215,3129.36067385,2335.89006642,2525.37200911,3037.97168571,2361.74334574,1787.14298386,1847.73658255,1585.31092743,1753.31096293,1935.63452969,1615.15935225,1361.37119806,1524.99522539
saida/ELET3.csv,860.364480013,2202.94048335,2365.5746001,2152.92019879,1580.1461377,1809.03300727,2056.63356353,2122.07255696,1797.30772566,1485.95389576,1509.61993841,1092.08125773,1295.41176489,1495.81571595,1168.44449104,918.553115091,1057.10054883,1627.14986353,704.054021924,817.218079976
saida/EGIE3.csv,905.654233488,2580.420233,1892.14820795,1734.88336888,933.549590594,1114.17602538,1309.3973121,936.18154406,989.769300313,796.965479849,1213.11455242,880.451113538,970.398282344,822.864717478,955.719033882,803.733816384,667.97746486,814.333148716,630.802515608,785.217756777
saida/JBSS3.csv,897.723972169,963.027752294,890.386487231,817.642811796,535.051003819,860.783188467,699.435832201,852.835115894,655.909157917,662.660623137,641.558910968,546.154546488,553.382147713,393.083642431,523.116940798,603.111749732,441.385338188,378.86258803,381.590636647,364.309880393
