market/points,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
saida/LAME4.csv,1376.76923081,1289.17224224,823.517086381,751.80360979,1024.43031504,640.47938038,704.689449254,877.202690767,1004.46089688,650.725626224,696.126721678,1005.5505072,715.229783644,968.264345094,641.226040991,643.210617376,589.734075614,506.929399096,445.228978383,481.731982335
saida/BBAS3.csv,5034.30397293,2475.89563071,2123.76815575,1468.08008085,2003.90012116,1888.36947115,1403.48646777,1237.53507672,1121.47286274,1377.44732731,1204.97944031,1335.46997954,1141.23758318,997.448542683,1058.59688905,1062.77457165,1319.9138132,1349.94847102,1537.74715629,1605.21010582
saida/ITUB4.csv,719693.50045,214366.185354,188097.146228,120212.094921,104008.852246,77775.0139185,85684.9282579,105990.808961,178789.315223,173088.004756,169218.524376,198261.980951,178128.293913,147979.036573,153500.80444,157485.079904,148705.121157,146686.022214,145581.769849,174919.237025
saida/USIM5.csv,5771.78474402,2035.50947346,1351.44659675,1518.46669638,1471.97926009,1226.90260398,1277.77790381,1300.20511205,1362.92641035,1187.72254985,1147.72096165,1316.21966441,2132.83686041,1350.56853479,1233.25772098,2079.98686476,1599.94174824,1755.08194135,1624.24203891,2232.52719836
saida/EMBR3.csv,1398.93791393,938.94835181,912.977785706,756.81667631,889.409980303,623.163327715,658.39419415,654.286945309,678.234587301,679.017919765,718.138886437,739.332081875,729.152008479,595.312817175,722.277983393,577.704328033,628.831229048,545.482887193,559.973244887,602.855453986
saida/MRFG3.csv,3915.65389045,1810.47856669,1705.87051359,925.529802409,955.658314066,790.774549169,877.786822923,976.740728003,937.869499749,1382.50402062,1263.22943084,1392.66167478,1779.24855042,1344.66214913,2029.15817167,961.230454282,922.073772308,896.280317867,863.201847181,855.971852972
saida/CPLE6.csv,4517.1868693,4613.75044023,1812.55376536,2035.85007629,2299.13754537,1581.53772204,2195.20193601,2038.89448935,2140.83736561,2377.21213682,2512.46382621,3033.98451575,3072.42532061,2382.11750145,2171.90684861,3249.11668286,2688.58912023,2537.55113178,2242.75799408,2580.4656817
saida/SBSP3.csv,2013.28333736,1187.21971175,1127.56176125,1173.05269992,932.028763235,1432.83883555,1554.56489019,1518.6435224,1378.97096504,1622.35392044,1632.23931951,2055.47300443,1926.7015619,2097.08469506,1105.09561824,1158.08624182,1112.87187855,1260.69360408,1135.11305165,1059.77104609
saida/ESTC3.csv,1592.31864646,1530.56698873,1194.26866605,968.878657234,622.713398888,642.068411413,687.259012712,856.238934286,871.928308277,284.898019415,257.681573603,385.334297402,306.145910968,410.499284536,412.908441205,243.094380728,278.0256653,258.889272913,250.563140434,256.449292087
saida/BRKM5.csv,2693.55899407,2083.92472414,1447.7940724,1126.18197618,1091.20459606,1229.88194562,1389.3284216,1958.42357165,2268.40759293,1945.65902449,1575.67066036,2193.23589756,1749.57865581,1961.5235904,1502.87835012,1633.60589326,1640.90636892,1710.76244122,1844.84025775,1455.22334959
saida/CCRO3.csv,1821.58687069,800.308123512,505.677010262,476.535360427,962.692079497,546.493632828,530.431115783,509.568386156,509.115292601,526.426032237,572.371931018,559.457969727,606.637393696,453.05201651,417.637340783,538.488230683,836.858409432,891.568419505,112.559245435,161.854814366
saida/LREN3.csv,89.0232904069,47.1184946795,20.6799589731,22.9987456474,24.8683761006,19.9929239906,23.1157393801,29.3851586527,22.6688525226,22.2645211153,24.1598588806,44.252139025,16.0669293252,11.5867675286,12.107554204,13.3139738104,16.6881460106,14.0162332484,14.3511901103,8.35351662304
saida/BRML3.csv,1839.23033729,1016.83900774,1000.24241252,865.058577074,668.320775308,537.843428243,513.073370516,829.490825892,898.686042756,877.757118994,881.41533522,864.144334488,731.712083202,889.31462953,781.062574628,826.812651451,1407.05160118,1273.99915815,1230.05733475,949.366352963
saida/HYPE3.csv,4389.02773055,2525.81120404,1476.87862418,1447.20440183,789.068041084,873.023803002,2091.4897586,1828.70034953,1544.23900602,1641.61254332,1646.58870556,3123.0705605,3090.24119374,3007.5458942,2066.01828872,1989.00016278,1811.06009911,2186.25683164,1279.41694755,1230.18645825
saida/WEGE3.csv,1341.18565009,877.909769271,675.055241748,564.126119931,498.296603534,495.317970401,435.360872227,358.25667239,346.568813035,409.380001372,335.820650672,524.744068904,456.321820941,394.267682996,676.460245863,655.57045956,701.903529077,843.392759655,890.352531756,909.697751145
saida/VALE3.csv,4273.34298592,3680.37898296,3885.89350665,2992.00582287,2403.14222712,2616.66944861,3186.72946914,3302.34529784,2837.56308099,2490.54665264,3732.85842122,3560.40395795,3601.51547236,2536.41215818,2457.67316297,2538.30824151,2420.89093874,2248.74722494,2126.85102406,2607.03095194
saida/ELET3.csv,2908.01357091,3136.05802588,2083.97136602,1637.58944565,1545.33218661,1409.26188699,1243.14310714,1378.87510191,1348.00131448,1457.48642958,1501.39725988,1680.38037441,1488.03812062,1537.0801829,1276.65400915,1250.94619547,517.304220968,563.113965124,464.672559942,610.632064538
saida/EGIE3.csv,1540.7820353,1256.20721598,1007.1453406,1231.55081552,1278.5573765,1118.56001892,1140.48173218,1287.51493563,1121.62951664,1212.72806738,1209.98414984,1026.54861115,1132.06858746,1074.97237756,1049.80063645,1350.70931233,1220.61276881,1367.43238382,1127.66451336,1500.50444994
saida/JBSS3.csv,1511.51962016,1054.35593609,857.91378153,571.687357916,527.513769491,484.341720223,601.697990713,672.295035677,599.580182191,780.088164749,815.68019069,750.577864262,554.485182217,560.044869157,541.774027432,593.953185745,630.684440038,722.075731919,681.953676344,715.802416779
